biomarker_id,biomarker_name,mean_wasserstein_rank,min_wasserstein_rank,median_wasserstein_rank,valid_rank_bin_count,wasserstein_rank_by_age_bin,trim_mode,trim_label,trim_rule
pcb209 lipid adjusted,PCB209 Lipid Adjusted (ng/g),34.50560145021297,33.83532219941773,34.21744684703643,4,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 33.83532219941773}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 34.41580536802323}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 35.7521899073613}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 34.019088326049626}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
pcb28,PCB28 (ng/g),9.277121300418855,7.234415814934325,8.728767763513414,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 12.42060371975716}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 11.024270216330292}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 7.411574017720432}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 7.762088479335595}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 10.358129091340773}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 7.234415814934325}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 8.728767763513414}]",all,0% each tail,"{'lo': 0.0, 'hi': 1.0}"
pcb28,PCB28 (ng/g),9.592305180563246,7.071374126735783,8.641439605381263,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 12.083066978846247}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 11.022485938239633}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 7.82431719020007}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 8.641439605381263}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 12.619693188810986}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 7.071374126735783}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 7.883759235728739}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
pcb28,PCB28 (ng/g),9.798609016542771,7.150130295356056,8.997909868765353,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 11.659120265410362}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 11.476284860129152}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 8.671903018907521}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 8.997909868765353}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 12.857828012196252}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 7.150130295356056}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 7.777086795034699}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
pcb28,PCB28 (ng/g),10.423572280032603,7.12519037191237,10.911234063515082,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 11.580620788072073}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 11.046360813141565}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 9.097732671814457}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 10.911234063515082}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 15.884710925054772}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 7.31915632671792}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 7.12519037191237}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
pcb28 lipid adj,PCB28 Lipid Adj (ng/g),8.238723711716986,5.37086944380484,9.129787562307145,5,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 5.921769481694081}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 9.407525551089552}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 5.37086944380484}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 9.129787562307145}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 11.363666519689314}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",all,0% each tail,"{'lo': 0.0, 'hi': 1.0}"
pcb28 lipid adj,PCB28 Lipid Adj (ng/g),8.694653594069374,5.307198559323396,9.584472303793998,5,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 5.307198559323396}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 9.584472303793998}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 6.581926224039561}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 10.077049298754373}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 11.92262158443554}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
pcb28 lipid adj,PCB28 Lipid Adj (ng/g),9.152396778361839,5.1219834685116155,9.376705416468175,5,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 5.1219834685116155}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 9.376705416468175}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 7.521633213958525}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 11.017772371231903}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 12.723889421638972}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
pcb28 lipid adj,PCB28 Lipid Adj (ng/g),9.991345374435426,4.668160725483575,9.650451882866308,5,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 4.668160725483575}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 9.227663823938153}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 9.650451882866308}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 12.620585093757418}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 13.789865346131668}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
pcb28 lipid adjusted,PCB28 Lipid Adjusted (ng/g),7.026684210305612,3.6518810823641106,5.956903854299026,5,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 14.014984551485316}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 6.121995079840882}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 5.387656483538724}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 3.6518810823641106}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 5.956903854299026}]",all,0% each tail,"{'lo': 0.0, 'hi': 1.0}"
pcb28 lipid adjusted,PCB28 Lipid Adjusted (ng/g),7.259602856471066,4.292662515900114,5.142944812014341,4,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 14.45985928595547}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 4.669324478601063}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 5.616565145427619}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 4.292662515900114}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
pcb28 lipid adjusted,PCB28 Lipid Adjusted (ng/g),7.220242580955494,3.677104284071121,5.267379339255044,4,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 14.669107361240767}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 3.677104284071121}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 5.95291018510807}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 4.581848493402017}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
pcb28 lipid adjusted,PCB28 Lipid Adjusted (ng/g),7.552864859092639,3.8673591899377753,5.647732675915247,4,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 15.048634894602287}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 3.8673591899377753}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 6.303387260209322}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 4.992078091621171}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
pcb44,PCB44 (ng/g),8.237973993196135,4.412276172232863,6.920139383390037,5,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 11.464736323281498}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 5.486264424740742}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 4.412276172232863}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 6.920139383390037}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 12.906453662335533}]",all,0% each tail,"{'lo': 0.0, 'hi': 1.0}"
pcb44,PCB44 (ng/g),7.401152891850608,4.495090978350062,6.897639852247043,4,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 11.314240884558284}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 5.946382852126558}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 4.495090978350062}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 7.848896852367527}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
pcb44,PCB44 (ng/g),7.4649498037875714,4.476946927157989,7.396379466264426,4,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 10.590093355463445}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 6.528244182700785}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 4.476946927157989}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 8.264514749828066}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
pcb44,PCB44 (ng/g),8.167295844112674,4.597716691407136,8.327816182463833,4,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 11.415834320115893}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 7.415631178124913}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 4.597716691407136}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 9.240001186802752}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
pcb44 lipid adjusted,PCB44 Lipid Adjusted (ng/g),7.433083628667856,3.1059557718173902,6.0790501648825925,5,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 9.81517521759189}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 6.0790501648825925}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 3.1372622380534425}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 3.1059557718173902}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 15.027974750993973}]",all,0% each tail,"{'lo': 0.0, 'hi': 1.0}"
pcb44 lipid adjusted,PCB44 Lipid Adjusted (ng/g),5.814046208134223,3.393698393605552,5.138117385368585,4,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 9.58625166819417}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 6.77687159172679}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 3.393698393605552}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 3.49936317901038}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
pcb44 lipid adjusted,PCB44 Lipid Adjusted (ng/g),5.94038761018355,3.3745066839665165,5.490103257546862,4,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 9.40683724167396}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 7.396393135262067}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 3.3745066839665165}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 3.5838133798316565}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
pcb44 lipid adjusted,PCB44 Lipid Adjusted (ng/g),6.106523618723909,3.331148710260895,6.1516460751723265,4,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 8.589618204621098}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 8.791653614290091}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 3.331148710260895}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 3.7136739457235537}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
pcb49,PCB49 (ng/g),8.153586716787638,4.435944958725638,5.186434677454644,5,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': None}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': None}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': None}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': None}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': None}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': None}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 10.932508481661923}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 5.186434677454644}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 4.599298557323045}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 4.435944958725638}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 15.613746908772935}]",all,0% each tail,"{'lo': 0.0, 'hi': 1.0}"
